"北京市",16,"北京市","    东城区"
,,,"    射洪县"
,,,"    大英县"
,5,"内江市","      市中区"
,,,"      东兴区"
,,,"    威远县"
,,,"    资中县"
,,,"    隆昌县"
,11,"乐山市","      市中区"
,,,"      沙湾区"
,,,"      五通桥区"
,,,"      金口河区"
,,,"    犍为县"
,,,"    井研县"
,,,"    夹江县"
,,,"    沐川县"
,,,"    峨边彝族自治县"
,,,"    马边彝族自治县"
,,,"    峨眉山市"
,9,"南充市","      顺庆区"
,,,"      高坪区"
,,,"      嘉陵区"
,,,"    南部县"
,,,"    营山县"
,,,"    蓬安县"
,,,"    仪陇县"
,,,"    西充县"
,,,"    阆中市"
,10,"宜宾市","      翠屏区"
,,,"    宜宾县"
,,,"    南溪县"
,,,"    江安县"
,,,"    长宁县"
,,,"    高  县"
,,,"    珙  县"
,,,"    筠连县"
,,,"    兴文县"
,,,"    屏山县"
,5,"广安市","        广安区"
,,,"     岳池县"
,,,"     武胜县"
,,,"     邻水县"
,,,"     华莹市"
,7,"达州市","    达川市"
,,,"    万源市"
,,,"    达  县"
,,,"    宣汉县"
,,,"    开江县"
,,,"    大竹县"
,,,"    渠  县"
,8,"雅安市","    雅安市"
,,,"    名山县"
,,,"    荥经县"
,,,"    汉源县"
,,,"    石棉县"
,,,"    天全县"
,,,"    芦山县"
,,,"    宝兴县"
,13,"阿坝藏族羌族自治州","    汶川县"
,,,"    理  县"
,,,"    茂  县"
,,,"    松潘县"
,,,"    九寨沟县"
,,,"    金川县"
,,,"    小金县"
,,,"    黑水县"
,,,"    马尔康县"
,,,"    壤塘县"
,,,"    阿坝县"
,,,"    若尔盖县"
,,,"    红原县"
,18,"甘孜藏族自治州","    康定县"
,,,"    泸定县"
,,,"    丹巴县"
,,,"    九龙县"
,,,"    雅江县"
,,,"    道孚县"
,,,"    炉霍县"
,,,"    甘孜县"
,,,"    新龙县"
,,,"    德格县"
,,,"    白玉县"
,,,"    石渠县"
,,,"    色达县"
,,,"    理塘县"
,,,"    巴塘县"
,,,"    乡城县"
,,,"    稻城县"
,,,"    得荣县"
,17,"凉山彝族自治州","    西昌市"
,,,"    木里藏族自治县"
,,,"    盐源县"
,,,"    德昌县"
,,,"    会理县"
,,,"    会东县"
,,,"    宁南县"
,,,"    普格县"
,,,"    布拖县"
,,,"    金阳县"
,,,"    昭觉县"
,,,"    喜德县"
,,,"    冕宁县"
,,,"    越西县"
,,,"    甘洛县"
,,,"    美姑县"
,,,"    雷波县"
,4,"巴中市","    巴中市"
,,,"    通江县"
,,,"    南江县"
,,,"    平昌县"
,6,"眉山市","    眉山县"
,,,"    仁寿县"
,,,"    彭山县"
,,,"    洪雅县"
,,,"    丹棱县"
,,,"    青神县"
,4,"资阳市","    资阳市"
,,,"    简阳市"
,,,"    安岳县"
,,,"    乐至县"
"贵州省",9,"贵阳市","      南明区"
,,,"      云岩区"
,,,"      花溪区"
,,,"      乌当区"
,,,"      白云区"
,,,"      小河区"
,,,"    开阳县"
,,,"    息烽县"
,,,"    修文县"
,,,"    清镇市"
,4,"六盘水市","      钟山区"
,,,"      盘县特区"
,,,"      六枝特区"
,,,"    水城县"
,14,"遵义市","      红花岗区"
,,,"      汇川区"
,,,"    遵义县"
,,,"    桐梓县"
,,,"    绥阳县"
,,,"    正安县"
,,,"    道真仡佬族苗族自治县"
,,,"    务川仡佬族苗族自治县"
,,,"    凤冈县"
,,,"    湄潭县"
,,,"    余庆县"
,,,"    习水县"
,,,"    赤水市"
,,,"    仁怀市"
,10,"铜仁地区","    铜仁市"
,,,"    江口县"
,,,"    玉屏侗族自治县"
,,,"    石阡县"
,,,"    思南县"
,,,"    印江土家族苗族自治县"
,,,"    德江县"
,,,"    沿河土家族自治县"
,,,"    松桃苗族自治县"
,,,"    万山特区"
,8,"黔西南布依族苗族自治州","    兴义市"
,,,"    兴仁县"
,,,"    普安县"
,,,"    晴隆县"
,,,"    贞丰县"
,,,"    望谟县"
,,,"    册亨县"
,,,"    安龙县"
,8,"毕节地区","    毕节市"
,,,"    大方县"
,,,"    黔西县"
,,,"    金沙县"
,,,"    织金县"
,,,"    纳雍县"
,,,"    威宁彝族回族苗族自治县"
,,,"    赫章县"
,6,"安顺地区","    安顺市"
,,,"    平坝县"
,,,"    普定县"
,,,"    关岭布依族苗族自治县"
,,,"    镇宁布依族苗族自治县"
,,,"    紫云苗族布依族自治县"
,16,"黔东南苗族侗族自治州","    凯里市"
,,,"    黄平县"
,,,"    施秉县"
,,,"    三穗县"
,,,"    镇远县"
,,,"    岑巩县"
,,,"    天柱县"
,,,"    锦屏县"
,,,"    剑河县"
,,,"    台江县"
,,,"    黎平县"
,,,"    榕江县"
,,,"    从江县"
,,,"    雷山县"
,,,"    麻江县"
,,,"    丹寨县"
,12,"黔南布依族苗族自治州","    都匀市"
,,,"    福泉市"
,,,"    荔波县"
,,,"    贵定县"
,,,"    瓮安县"
,,,"    独山县"
,,,"    平塘县"
,,,"    罗甸县"
,,,"    长顺县"
,,,"    龙里县"
,,,"    惠水县"
,,,"    三都水族自治县"
"云南省",14,"昆明市","      五华区"
,,,"      盘龙区"
,,,"      官渡区"
,,,"      西山区"
,,,"      东川区"
,,,"    呈贡县"
,,,"    晋宁县"
,,,"    富民县"
,,,"    宜良县"
,,,"    石林彝族自治县"
,,,"    嵩明县"
,,,"    禄劝彝族苗族自治县"
,,,"    寻甸回族彝族自治县"
,,,"    安宁市"
,9,"曲靖市","      麒麟区"
,,,"    马龙县"
,,,"    陆良县"
,,,"    师宗县"
,,,"    罗平县"
,,,"    富源县"
,,,"    会泽县"
,,,"    沾益县"
,,,"    宣威市"
,9,"玉溪市","      红塔区"
,,,"    江川县"
,,,"    澄江县"
,,,"    通海县"
,,,"    华宁县"
,,,"    易门县"
,,,"    峨山彝族自治县"
,,,"    新平彝族傣族自治县"
,,,"    元江哈尼族彝族傣族自治县"
,11,"昭通地区","    昭通市"
,,,"    鲁甸县"
,,,"    巧家县"
,,,"    盐津县"
,,,"    大关县"
,,,"    永善县"
,,,"    绥江县"
,,,"    镇雄县"
,,,"    彝良县"
,,,"    威信县"
,,,"    水富县"
,10,"楚雄彝族自治州","    楚雄市"
,,,"    双柏县"
,,,"    牟定县"
,,,"    南华县"
,,,"    姚安县"
,,,"    大姚县"
,,,"    永仁县"
,,,"    元谋县"
,,,"    武定县"
,,,"    禄丰县"
,13,"红河哈尼族彝族自治州","    个旧市"
,,,"    开远市"
,,,"    蒙自县"
,,,"    屏边苗族自治县"
,,,"    建水县"
,,,"    石屏县"
,,,"    弥勒县"
,,,"    泸西县"
,,,"    元阳县"
,,,"    红河县"
,,,"    金平苗族瑶族傣族自治县"
,,,"    绿春县"
,,,"    河口瑶族自治县"
,8,"文山壮族苗族自治州","    文山县"
,,,"    砚山县"
,,,"    西畴县"
,,,"    麻栗坡县"
,,,"    马关县"
,,,"    丘北县"
,,,"    广南县"
,,,"    富宁县"
,10,"普洱市","    思茅市"
,,,"    普洱哈尼族彝族自治县"
,,,"    墨江哈尼族自治县"
,,,"    景东彝族自治县"
,,,"    景谷傣族彝族自治县"
,,,"    镇沅彝族哈尼族拉祜族自治县"
,,,"    江城哈尼族彝族自治县"
,,,"    孟连傣族拉祜族佤族自治县"
,,,"    澜沧拉祜族自治县"
,,,"    西盟佤族自治县"
,3,"西双版纳傣族自治州","    景洪市"
,,,"    勐海县"
,,,"    勐腊县"
,12,"大理白族自治州","    大理市"
,,,"    漾濞彝族自治县"
,,,"    祥云县"
,,,"    宾川县"
,,,"    弥渡县"
,,,"    南涧彝族自治县"
,,,"    巍山彝族回族自治县"
,,,"    永平县"
,,,"    云龙县"
,,,"    洱源县"
,,,"    剑川县"
,,,"    鹤庆县"
,5,"保山市","    保山市"
,,,"    施甸县"
,,,"    腾冲县"
,,,"    龙陵县"
,,,"    昌宁县"
,6,"德宏傣族景颇族自治州","    畹町市"
,,,"    瑞丽市"
,,,"    潞西市"
,,,"    梁河县"
,,,"    盈江县"
,,,"    陇川县"
,4,"丽江地区","    丽江纳西族自治县"
,,,"    永胜县"
,,,"    华坪县"
,,,"    宁蒗彝族自治县"
,4,"怒江傈僳族自治州","    泸水县"
,,,"    福贡县"
,,,"    贡山独龙族怒族自治县"
,,,"    兰坪白族普米族自治县"
,3,"迪庆藏族自治州","    中甸县"
,,,"    德钦县"
,,,"    维西傈僳族自治县"
,8,"临沧市","    临沧县"
,,,"    凤庆县"
,,,"    云  县"
,,,"    永德县"
,,,"    镇康县"
,,,"    双江拉祜族佤族布朗族傣族自治县"
,,,"    耿马傣族佤族自治县"
,,,"    沧源佤族自治县"
"西藏",8,"拉萨市","      城关区"
,,,"    林周县"
,,,"    当雄县"
,,,"    尼木县"
,,,"    曲水县"
,,,"    堆龙德庆县"
,,,"    达孜县"
,,,"    墨竹工卡县"
,11,"昌都地区","    昌都县"
,,,"    江达县"
,,,"    贡觉县"
,,,"    类乌齐县"
,,,"    丁青县"
,,,"    察雅县"
,,,"    八宿县"
,,,"    左贡县"
,,,"    芒康县"
,,,"    洛隆县"
,,,"    边坝县"
,12,"山南地区","    乃东县"
,,,"    扎囊县"
,,,"    贡嘎县"
,,,"    桑日县"
,,,"    琼结县"
,,,"    曲松县"
,,,"    措美县"
,,,"    洛扎县"
,,,"    加查县"
,,,"    隆子县"
,,,"    错那县"
,,,"    浪卡子县"
,18,"日喀则地区","    日喀则市"
,,,"    南木林县"
,,,"    江孜县"
,,,"    定日县"
,,,"    萨迦县"
,,,"    拉孜县"
,,,"    昂仁县"
,,,"    谢通门县"
,,,"    白朗县"
,,,"    仁布县"
,,,"    康马县"
,,,"    定结县"
,,,"    仲巴县"
,,,"    亚东县"
,,,"    吉隆县"
,,,"    聂拉木县"
,,,"    萨嘎县"
,,,"    岗巴县"
,10,"那曲地区","    那曲县"
,,,"    嘉黎县"
,,,"    比如县"
,,,"    聂荣县"
,,,"    安多县"
,,,"    申扎县"
,,,"    索  县"
,,,"    班戈县"
,,,"    巴青县"
,,,"    尼玛县"
,7,"阿里地区","    普兰县"
,,,"    札达县"
,,,"    噶尔县"
,,,"    日土县"
,,,"    革吉县"
,,,"    改则县"
,,,"    措勤县"
,7,"林芝地区","    林芝县"
,,,"    工布江达县"
,,,"    米林县"
,,,"    墨脱县"
,,,"    波密县"
,,,"    察隅县"
,,,"    朗  县"
"陕西省",13,"西安市","      新城区"
,,,"      碑林区"
,,,"      莲湖区"
,,,"      灞桥区"
,,,"      未央区"
,,,"      雁塔区"
,,,"      阎良区"
,,,"      临潼区"
,,,"    长安县"
,,,"    蓝田县"
,,,"    周至县"
,,,"    户  县"
,,,"    高陵县"
,4,"铜川市","      城  区"
,,,"      郊  区"
,,,"    耀  县"
,,,"    宜君县"
,12,"宝鸡市","      渭滨区"
,,,"      金台区"
,,,"    宝鸡县"
,,,"    凤翔县"
,,,"    岐山县"
,,,"    扶风县"
,,,"    眉  县"
,,,"    陇  县"
,,,"    千阳县"
,,,"    麟游县"
,,,"    凤  县"
,,,"    太白县"
,14,"咸阳市","      秦都区"
,,,"      杨陵区"
,,,"      渭城区"
,,,"    三原县"
,,,"    泾阳县"
,,,"    乾  县"
,,,"    礼泉县"
,,,"    永寿县"
,,,"    彬  县"
,,,"    长武县"
,,,"    旬邑县"
,,,"    淳化县"
,,,"    武功县"
,,,"    兴平市"
,11,"渭南市","      临渭区"
,,,"    华  县"
,,,"    潼关县"
,,,"    大荔县"
,,,"    合阳县"
,,,"    澄城县"
,,,"    蒲城县"
,,,"    白水县"
,,,"    富平县"
,,,"    韩城市"
,,,"    华阴市"
,13,"延安市","      宝塔区"
,,,"    延长县"
,,,"    延川县"
,,,"    子长县"
,,,"    安塞县"
,,,"    志丹县"
,,,"    吴旗县"
,,,"    甘泉县"
,,,"    富  县"
,,,"    洛川县"
,,,"    宜川县"
,,,"    黄龙县"
,,,"    黄陵县"
,11,"汉中市","      汉台区"
,,,"    南郑县"
,,,"    城固县"
,,,"    洋  县"
,,,"    西乡县"
,,,"    勉  县"
,,,"    宁强县"
,,,"    略阳县"
,,,"    镇巴县"
,,,"    留坝县"
,,,"    佛坪县"
,10,"安康市","    安康市"
,,,"    汉阴县"
,,,"    石泉县"
,,,"    宁陕县"
,,,"    紫阳县"
,,,"    岚皋县"
,,,"    平利县"
,,,"    镇坪县"
,,,"    旬阳县"
,,,"    白河县"
,7,"商洛市","    商州市"
,,,"    洛南县"
,,,"    丹凤县"
,,,"    商南县"
,,,"    山阳县"
,,,"    镇安县"
,,,"    柞水县"
,12,"榆林地区","    榆林市"
,,,"    神木县"
,,,"    府谷县"
,,,"    横山县"
,,,"    靖边县"
,,,"    定边县"
,,,"    绥德县"
,,,"    米脂县"
,,,"    佳  县"
,,,"    吴堡县"
,,,"    清涧县"
,,,"    子洲县"
"甘肃省",8,"兰州市","      城关区"
,,,"      七里河区"
,,,"      西固区"
,,,"      安宁区"
,,,"      红古区"
,,,"    永登县"
,,,"    皋兰县"
,,,"    榆中县"
,1,"嘉峪关市","    市辖区"
,2,"金昌市","      金川区"
,,,"    永昌县"
,5,"白银市","      白银区"
,,,"      平川区"
,,,"    靖远县"
,,,"    会宁县"
,,,"    景泰县"
,7,"天水市","      秦城区"
,,,"      北道区"
,,,"    清水县"
,,,"    秦安县"
,,,"    甘谷县"
,,,"    武山县"
,,,"    张家川回族自治县"
,7,"酒泉市","    玉门市"
,,,"    酒泉市"
,,,"    敦煌市"
,,,"    金塔县"
,,,"    肃北蒙古族自治县"
,,,"    阿克塞哈萨克族自治县"
,,,"    安西县"
,6,"张掖市","    张掖市"
,,,"    肃南裕固族自治县"
,,,"    民乐县"
,,,"    临泽县"
,,,"    高台县"
,,,"    山丹县"
,4,"武威市","    武威市"
,,,"    民勤县"
,,,"    古浪县"
,,,"    天祝藏族自治县"
,7,"定西市","    定西县"
,,,"    通渭县"
,,,"    陇西县"
,,,"    渭源县"
,,,"    临洮县"
,,,"    漳  县"
,,,"    岷  县"
,9,"陇南市","    武都县"
,,,"    宕昌县"
,,,"    成  县"
,,,"    康  县"
,,,"    文  县"
,,,"    西和县"
,,,"    礼  县"
,,,"    两当县"
,,,"    徽  县"
,7,"平凉市","    平凉市"
,,,"    泾川县"
,,,"    灵台县"
,,,"    崇信县"
,,,"    华亭县"
,,,"    庄浪县"
,,,"    静宁县"
,8,"庆阳市","    西峰市"
,,,"    庆阳县"
,,,"    环  县"
,,,"    华池县"
,,,"    合水县"
,,,"    正宁县"
,,,"    宁  县"
,,,"    镇原县"
,8,"临夏回族自治州","    临夏市"
,,,"    临夏县"
,,,"    康乐县"
,,,"    永靖县"
,,,"    广河县"
,,,"    和政县"
,,,"    东乡族自治县"
,,,"    积石山保安族东乡族撒拉族自治县"
,8,"甘南藏族自治州","    合作市"
,,,"    临潭县"
,,,"    卓尼县"
,,,"    舟曲县"
,,,"    迭部县"
,,,"    玛曲县"
,,,"    碌曲县"
,,,"    夏河县"
"青海省",5,"西宁市","      城东区"
,,,"      城中区"
,,,"      城西区"
,,,"      城北区"
,,,"    大通回族土族自治县"
,8,"海东地区","    平安县"
,,,"    民和回族土族自治县"
,,,"    乐都县"
,,,"    湟中县"
,,,"    湟源县"
,,,"    互助土族自治县"
,,,"    化隆回族自治县"
,,,"    循化撒拉族自治县"
,4,"海北藏族自治州","    门源回族自治县"
,,,"    祁连县"
,,,"    海晏县"
,,,"    刚察县"
,4,"黄南藏族自治州","    同仁县"
,,,"    尖扎县"
,,,"    泽库县"
,,,"    河南蒙古族自治县"
,5,"海南藏族自治州","    共和县"
,,,"    同德县"
,,,"    贵德县"
,,,"    兴海县"
,,,"    贵南县"
,6,"果洛藏族自治州","    玛沁县"
,,,"    班玛县"
,,,"    甘德县"
,,,"    达日县"
,,,"    久治县"
,,,"    玛多县"
,6,"玉树藏族自治州","    玉树县"
,,,"    杂多县"
,,,"    称多县"
,,,"    治多县"
,,,"    囊谦县"
,,,"    曲麻莱县"
,5,"海西蒙古族藏族自治州","    格尔木市"
,,,"    德令哈市"
,,,"    乌兰县"
,,,"    都兰县"
,,,"    天峻县"
"宁夏",6,"银川市","      兴庆区"
,,,"      西夏区"
,,,"      金凤区"
,,,"    永宁县"
,,,"    贺兰县"
,,,"   灵武市"
,3,"石嘴山市","      大武口区"
,,,"      惠农区"
,,,"    平罗县"
,5,"吴忠市","      利通区"
,,,"　　　红寺堡区"
,,,"    盐池县"
,,,"    同心县"
,,,"    青铜峡市"
,5,"固原市","      原州区"
,,,"    西吉县"
,,,"    隆德县"
,,,"    泾源县"
,,,"    彭阳县"
,3,"中 卫 市","      沙坡头区"
,,,"　  中宁县"
,,,"　　海原县"
"新疆",8,"乌鲁木齐市","      天山区"
,,,"      沙依巴克区"
,,,"      新市区"
,,,"      水磨沟区"
,,,"      头屯河区"
,,,"      南山矿区"
,,,"      东山区"
,,,"    乌鲁木齐县"
,4,"克拉玛依市","      独山子区"
,,,"      克拉玛依区"
,,,"      白碱滩区"
,,,"      乌尔禾区"
,3,"吐鲁番地区","    吐鲁番市"
,,,"    鄯善县"
,,,"    托克逊县"
,3,"哈密地区","    哈密市"
,,,"    巴里坤哈萨克自治县"
,,,"    伊吾县"
,7,"昌吉回族自治州","    昌吉市"
,,,"    阜康市"
,,,"    呼图壁县"
,,,"    玛纳斯县"
,,,"    奇台县"
,,,"    吉木萨尔县"
,,,"    木垒哈萨克自治县"
,3,"博尔塔拉蒙古自治州","    博乐市"
,,,"    精河县"
,,,"    温泉县"
,9,"巴音郭楞蒙古自治州","    库尔勒市"
,,,"    轮台县"
,,,"    尉犁县"
,,,"    若羌县"
,,,"    且末县"
,,,"    焉耆回族自治县"
,,,"    和静县"
,,,"    和硕县"
,,,"    博湖县"
,9,"阿克苏地区","    阿克苏市"
,,,"    温宿县"
,,,"    库车县"
,,,"    沙雅县"
,,,"    新和县"
,,,"    拜城县"
,,,"    乌什县"
,,,"    阿瓦提县"
,,,"    柯坪县"
,4,"克孜勒苏柯尔克孜自治州","    阿图什市"
,,,"    阿克陶县"
,,,"    阿合奇县"
,,,"    乌恰县"
,12,"喀什地区","    喀什市"
,,,"    疏附县"
,,,"    疏勒县"
,,,"    英吉沙县"
,,,"    泽普县"
,,,"    莎车县"
,,,"    叶城县"
,,,"    麦盖提县"
,,,"    岳普湖县"
,,,"    伽师县"
,,,"    巴楚县"
,,,"    塔什库尔干塔吉克自治县"
,8,"和田地区","    和田市"
,,,"    和田县"
,,,"    墨玉县"
,,,"    皮山县"
,,,"    洛浦县"
,,,"    策勒县"
,,,"    于田县"
,,,"    民丰县"
,11,"伊犁哈萨克自治州","    奎屯市"
,,,"    伊犁地区"
,,,"    伊宁市"
,,,"    伊宁县"
,,,"    察布查尔锡伯自治县"
,,,"    霍城县"
,,,"    巩留县"
,,,"    新源县"
,,,"    昭苏县"
,,,"    特克斯县"
,,,"    尼勒克县"
,7,"塔城地区","    塔城市"
,,,"    乌苏市"
,,,"    额敏县"
,,,"    沙湾县"
,,,"    托里县"
,,,"    裕民县"
,,,"    和布克赛尔蒙古自治县"
,7,"阿勒泰地区","    阿勒泰市"
,,,"    布尔津县"
,,,"    富蕴县"
,,,"    福海县"
,,,"    哈巴河县"
,,,"    青河县"
,,,"    吉木乃县"
,3,"自治区直辖县","    石河子市"
,,,"    阿拉尔市"
,,,"    图木舒克市"
,,,"    五家渠市"
"台湾省",12,"台北市","中正区"
,,,"大同区"
,,,"中山区"
,,,"松山区"
,,,"大安区"
,,,"万华区"
,,,"信义区"
,,,"士林区"
,,,"北投区"
,,,"内湖区"
,,,"南岗区"
,,,"文山区"
,11,"高雄市","新兴区"
,,,"前金区"
,,,"芩雅区"
,,,"盐埕区"
,,,"鼓山区"
,,,"旗津区"
,,,"前镇区"
,,,"三民区"
,,,"左营区"
,,,"楠梓区"
,,,"小港区"
,7,"基隆市","仁爱区"
,,,"信义区"
,,,"中正区"
,,,"中山区"
,,,"安乐区"
,,,"暖暖区"
,,,"七堵区"
,8,"台中市","中区"
,,,"东区"
,,,"南区"
,,,"西区"
,,,"北区"
,,,"北屯区"
,,,"西屯区"
,,,"南屯区"
,6,"台南市","中西区"
,,,"东区"
,,,"南区"
,,,"北区"
,,,"安平区"
,,,"安南区"
,3,"新竹市","东区"
,,,"北区"
,,,"香山区"
,2,"嘉义市","东区"
,,,"西区"
,29,"台北县","板桥市"
,,,"三重市"
,,,"中和市"
,,,"永和市"
,,,"新庄市"
,,,"新店市"
,,,"树林市"
,,,"汐止市"
,,,"土城市"
,,,"泸州市"
,,,"莺歌镇"
,,,"三峡镇"
,,,"淡水镇"
,,,"瑞芳镇"
,,,"五股乡"
,,,"泰山乡"
,,,"林口乡"
,,,"深坑乡"
,,,"石碇乡"
,,,"坪林乡"
,,,"三芝乡"
,,,"石门乡"
,,,"八里乡"
,,,"平溪乡"
,,,"双溪乡"
,,,"贡寮乡"
,,,"金山乡"
,,,"万里乡"
,,,"乌来乡"
,12,"宜兰县","宜兰市"
,,,"罗东镇"
,,,"苏澳镇"
,,,"头城镇"
,,,"蕉溪乡"
,,,"壮围乡"
,,,"员山乡"
,,,"东山乡"
,,,"五结乡"
,,,"三星乡"
,,,"大同乡"
,,,"南澳乡"
,13,"新竹县","竹北市"
,,,"竹东镇"
,,,"新埔镇"
,,,"关西镇"
,,,"湖口乡"
,,,"新丰乡"
,,,"芎林乡"
,,,"横山乡"
,,,"北埔乡"
,,,"宝山乡"
,,,"峨眉乡"
,,,"尖石乡"
,,,"五峰乡"
,13,"桃园县","桃园市"
,,,"中坜市"
,,,"八德市"
,,,"平镇市"
,,,"大溪镇"
,,,"杨梅镇"
,,,"芦竹乡"
,,,"大园乡"
,,,"龟山乡"
,,,"龙潭乡"
,,,"新屋乡"
,,,"观音乡"
,,,"复兴乡"
,18,"苗栗县","苗栗县"
,,,"苑里镇"
,,,"通宵镇"
,,,"竹南镇"
,,,"头份镇"
,,,"后龙镇"
,,,"卓兰镇"
,,,"大湖乡"
,,,"公馆乡"
,,,"铜锣乡"
,,,"南庄乡"
,,,"头屋乡"
,,,"三义乡"
,,,"西湖乡"
,,,"造桥乡"
,,,"三湾乡"
,,,"师潭乡"
,,,"泰安乡"
,21,"台中县","丰原市"
,,,"太平市"
,,,"大里市"
,,,"东势镇"
,,,"大甲镇"
,,,"清水镇"
,,,"沙鹿镇"
,,,"梧栖镇"
,,,"后里乡"
,,,"神冈乡"
,,,"潭子乡"
,,,"大雅乡"
,,,"新社乡"
,,,"石冈乡"
,,,"外埔乡"
,,,"大安乡"
,,,"乌日乡"
,,,"大肚乡"
,,,"龙井乡"
,,,"雾峰乡"
,,,"和平乡"
,25,"彰化县","彰化市"
,,,"鹿港镇"
,,,"和美镇"
,,,"员林镇"
,,,"溪湖镇"
,,,"田中镇"
,,,"北斗镇"
,,,"二林镇"
,,,"线西乡"
,,,"伸港乡"
,,,"福兴乡"
,,,"秀水乡"
,,,"花坛乡"
,,,"芬园乡"
,,,"大村乡"
,,,"埔盐乡"
,,,"埔心乡"
,,,"永靖乡"
,,,"设头乡"
,,,"二水乡"
,,,"田尾乡"
,,,"埤头乡"
,,,"芳苑乡"
,,,"大城乡"
,,,"竹塘乡"
,,,"溪州乡"
,13,"南投县","南投市"
,,,"埔里镇"
,,,"草屯镇"
,,,"竹山镇"
,,,"集集镇"
,,,"名间乡"
,,,"鹿谷乡"
,,,"中寮乡"
,,,"鱼池乡"
,,,"国姓乡"
,,,"水里乡"
,,,"信义乡"
,,,"仁爱乡"
,18,"嘉义县","太保市"
,,,"朴子市"
,,,"布袋镇"
,,,"大林镇"
,,,"民雄乡"
,,,"溪口乡"
,,,"新港乡"
,,,"六脚乡"
,,,"东石乡"
,,,"义竹乡"
,,,"鹿草乡"
,,,"水上乡"
,,,"中埔乡"
,,,"竹崎乡"
,,,"梅山乡"
,,,"番路乡"
,,,"大埔乡"
,,,"阿里山乡"
,20,"云林县","斗六市"
,,,"斗南镇"
,,,"虎尾镇"
,,,"西螺镇"
,,,"土库镇"
,,,"北港镇"
,,,"古坑镇"
,,,"大埤乡"
,,,"莿桐乡"
,,,"林内乡"
,,,"二仑乡"
,,,"仑背乡"
,,,"麦寮乡"
,,,"东势乡"
,,,"褒忠乡"
,,,"台西乡"
,,,"元长乡"
,,,"四湖乡"
,,,"口湖乡"
,,,"水林乡"
,31,"台南县","新营市"
,,,"永康市"
,,,"盐水镇"
,,,"白河镇"
,,,"麻豆镇"
,,,"新化镇"
,,,"善化镇"
,,,"佳里镇"
,,,"学甲镇"
,,,"柳营乡"
,,,"后壁乡"
,,,"东山乡"
,,,"下营乡"
,,,"六甲乡"
,,,"官田乡"
,,,"大内乡"
,,,"西港乡"
,,,"七股乡"
,,,"将军乡"
,,,"北门乡"
,,,"新市乡"
,,,"安定乡"
,,,"山上乡"
,,,"玉井乡"
,,,"楠西乡"
,,,"南化乡"
,,,"左镇乡"
,,,"仁德乡"
,,,"归仁乡"
,,,"关庙乡"
,,,"龙崎乡"
,27,"高雄县","凤山市"
,,,"冈山镇"
,,,"旗山镇"
,,,"美浓镇"
,,,"林园乡"
,,,"大寮乡"
,,,"大树乡"
,,,"大社乡"
,,,"仁武乡"
,,,"鸟松乡"
,,,"桥头乡"
,,,"燕巢乡"
,,,"田寮乡"
,,,"阿莲乡"
,,,"路竹乡"
,,,"湖内乡"
,,,"茄萣乡"
,,,"永安乡"
,,,"弥陀乡"
,,,"梓官乡"
,,,"六龟乡"
,,,"甲仙乡"
,,,"杉林乡"
,,,"内门乡"
,,,"茂林乡"
,,,"桃源乡"
,,,"三民乡"
,33,"屏东县","屏东市"
,,,"潮州镇"
,,,"东港镇"
,,,"恒春镇"
,,,"万丹乡"
,,,"长治乡"
,,,"麟洛乡"
,,,"九如乡"
,,,"里港乡"
,,,"盐埔乡"
,,,"高树乡"
,,,"万峦乡"
,,,"内埔乡"
,,,"竹田乡"
,,,"新埤乡"
,,,"枋寮乡"
,,,"新园乡"
,,,"崁顶乡"
,,,"林边乡"
,,,"南州乡"
,,,"佳冬乡"
,,,"琉球乡"
,,,"车城乡"
,,,"满洲乡"
,,,"枋山乡"
,,,"三地门乡"
,,,"雾台乡"
,,,"玛家乡"
,,,"泰武乡"
,,,"来义乡"
,,,"春日乡"
,,,"狮子乡"
,,,"牡丹乡"
,16,"台东县","台东市"
,,,"成功镇"
,,,"关山镇"
,,,"卑南乡"
,,,"鹿野乡"
,,,"池上乡"
,,,"东河乡"
,,,"长滨乡"
,,,"太麻里乡"
,,,"大武乡"
,,,"绿岛乡"
,,,"海端乡"
,,,"延平乡"
,,,"金峰乡"
,,,"达仁乡"
,,,"兰屿乡"
,13,"花莲县","花莲市"
,,,"凤林镇"
,,,"玉里镇"
,,,"新城乡"
,,,"吉安乡"
,,,"寿丰乡"
,,,"光复乡"
,,,"丰滨乡"
,,,"瑞穗乡"
,,,"富里乡"
,,,"秀林乡"
,,,"万荣乡"
,,,"卓溪乡"
,6,"澎湖县","马公市"
,,,"湖西乡"
,,,"白沙乡"
,,,"西屿乡"
,,,"望安乡"
,,,"七美乡"
"香港",4,"香港岛","中西区"
,,,"湾仔区"
,,,"东区"
,,,"南区"
,5,"九龙","油尖旺区"
,,,"深水埗区"
,,,"九龙城区"
,,,"黄大仙区"
,,,"观塘区"
,9,"新界","北区"
,,,"大埔区"
,,,"沙田区"
,,,"西贡区"
,,,"荃湾区"
,,,"屯门区"
,,,"元朗区"
,,,"葵青区"
,,,"离岛区"
"澳门",5,"澳门半岛","花地玛堂区"
,,,"圣安多尼堂区"
,,,"大堂区"
,,,"望德堂区"
,,,"风顺堂区"
,2,"澳门离岛","嘉模堂区"
,,,"圣方济各堂区"
,1,"路氹城",
